product_id,Product_Prices,Original_Crawled_URLs,Raw_Entire_Dataset,Product_Classes,Raw_Product_Categories
337245,73,http://www.eksenbilgisayar.com/urun/creative-sbs-a120-21-9w-rms-hoparlor-siyah.aspx,CREATIVE SBS A120 2+1 9W RMS Siyah Hoparlör,25,Çevre Birimler > Hoparlör
337632,37,"http://www.istanbulbilisim.com.tr/logitech-m317-910-004183-kablosuz-optik-notebook-mouse-beyaz-fiyati,140213.html",Logitech M317 910-004183 Kablosuz Optik Notebook Mouse - Beyaz,55,Mouse > LOGITECH
338039,30,"http://www.istanbulbilisim.com.tr/microsoft-2ef-00003-wireless-mobile-mouse-3000-fiyati,31356.html",Microsoft 2EF-00003 Wireless Mobile Mouse 3000,133,Mouse > MICROSOFT
338387,58,http://www.eksenbilgisayar.com/store/ProductDetails.aspx?productid=94474,AIRTIES Air 2411 300 Mbps Kablosuz USB Adaptör,80,İnternet - Ağ Ürünleri > Access Point
338453,20,"http://www.istanbulbilisim.com.tr/iwm-221rsk-inca-mouse-en-ucuz-fiyatlari,56031.html","Inca IWM-221RSK Kablosuz,Nano Alıcılı,3B+1,1600 DPI Kırmızı Optik Mouse",278,Mouse > INCA
338970,252,http://www.incehesap.com/airties-air5750-1200-mbps-fiyati-25982/,Airties Air5750 1200 Mbps 4 Port VDSL2/ADSL2 Modem,76,Bilgisayar > Çevre Birimleri > ADSL Modem
339204,65,http://www.eksenbilgisayar.com/store/ProductDetails.aspx?productid=92255,ASUS RT-N10E LX 150 Mbps Wireless-N Router 4 Port EZ WPS,213,İnternet - Ağ Ürünleri > Access Point
340226,144,http://www.teknobiyotik.com/network/router-ap/asus-rt-n10e-wireless-n150-4port-router.html,Asus RT-N10E Wireless-N150 4port Router,213,Kablosuz Router & AP
340740,29,http://www.vatanbilgisayar.com/lchehusbsyip2-hightech-30-pin-to-usb-iphone_ipad-sarj-ve-baglanti-kablosu.html,LCHEHUSBSYIP2 HIGHTECH 30 PİN TO USB IPHONE/IPAD ŞARJ VE BAĞLANTI KABLOSU,115,Aksesuar Ürünleri > Kablolar > USB Bağlantı Kabloları > ENERGIZER
341736,53,http://www.vatanbilgisayar.com/hm49284-yazici-kablosu-usb-a-fis---36pin-centronics-fis.html,HM.49284 YAZICI KABLOSU USB A FİŞ - 36PİN CENTRONİCS FİŞ,39,Aksesuar Ürünleri > Kablolar > USB Bağlantı Kabloları > HAMA
341801,1399,http://www.bedavacim.com.tr/Sony-Xperia-Z2-D6503-Cep-Telefonu_19993.html,Sony Xperia Z2 D6503 Cep Telefonu,93,Telefon > Cep Telefonları
342283,239,http://www.vatanbilgisayar.com/no26xl-kartus-seti-xp-600_xp-700_xp-800.html,NO:26XL Kartuş Seti XP-600/XP-700/XP-800 C13T26364020,195,Tüketim Malzemeleri > Kartuş > EPSON
342288,45,http://www.vatanbilgisayar.com/lc47c-mavi-kartus-115c215c3240c5440cn1840c.html,"LC47C Mavi Kartuş 115C,215C,3240C,5440CN,1840C",59,Tüketim Malzemeleri > Kartuş > BROTHER
342289,65,http://www.vatanbilgisayar.com/no26xl-siyah-kartus-xp-600_xp-700_xp-800.html,NO:26XL Siyah Kartuş XP-600/XP-700/XP-800 C13T26214020,85,Tüketim Malzemeleri > Kartuş > EPSON
343623,20,http://www.vatanbilgisayar.com/f3y02bf1m-hdmi-kablo.html,F3Y02bf1M HDMI KABLO,96,Aksesuar Ürünleri > Kablolar > Görüntü Kabloları > BELKIN
343669,19,http://www.vatanbilgisayar.com/slx-971-usb-20-korumali-kilifli-yazici-kablo-3m--gold.html,SLX-971. USB 2.0 KORUMALI KILIFLI YAZICI KABLO 3M- (GOLD),14,Aksesuar Ürünleri > Kablolar > USB Bağlantı Kabloları > S-LINK
344207,52,http://www.vatanbilgisayar.com/slx-179-projeksiyon-vga-data-kablo-15m--gold.html,SLX-179 PROJEKSİYON VGA DATA KABLO 15M- (GOLD),102,Aksesuar Ürünleri > Kablolar > Görüntü Kabloları > S-LINK
344633,26,http://www.vatanbilgisayar.com/slx-935-scart-korumali-kilif-kablo-2m--gold.html,SLX-935 SCART KORUMALI KILIF KABLO 2M- (GOLD),61,Aksesuar Ürünleri > Kablolar > Görüntü Kabloları > S-LINK
344636,29,http://www.vatanbilgisayar.com/lcaechaa15-hdmi-to-hdmi-kablo-15m.html,LCAECHAA15 HDMI TO HDMI KABLO 1.5M,281,Aksesuar Ürünleri > Kablolar > Görüntü Kabloları > ENERGIZER
345255,21,http://www.vatanbilgisayar.com/slx-422-dijital-optik-ses-kablo-2m.html,SLX-422 DİJİTAL OPTİK SES KABLO 2M,214,Aksesuar Ürünleri > Kablolar > Ses Kabloları > S-LINK
345407,15,http://www.vatanbilgisayar.com/slx-990-rj45-8p8c-25-lik-jack.html,SLX-990 RJ45 8P8C 25 LİK JACK,267,Aksesuar Ürünleri > Kablolar > Kablo Kurulum Aksesuarları > S-LINK
345414,56,http://www.sanalreyonum.com/bilgisayar/logitech-mk240-kablosuz-klavye-mouse-920-005789.html,Logitech MK240 Kablosuz Klavye Mouse 920-005789,179,
345474,11,http://www.vatanbilgisayar.com/slx-300-notebook-power-kablo-18m.html,SLX-300 NOTEBOOK POWER KABLO 1.8M,208,Aksesuar Ürünleri > Kablolar > Güç Kabloları > S-LINK
345477,11,http://www.vatanbilgisayar.com/slx-590-rg6_u-anten-kablo-2m.html,SLX-590 RG6/U ANTEN KABLO 2M,63,Aksesuar Ürünleri > Kablolar > Görüntü Kabloları > S-LINK
345687,1037,http://www.exa.com.tr/samsung/tablet_pc/samsung_galaxy-513-23120.html,"Samsung Galaxy Tab S T800 10.5"" WiFi Beyaz",112,Bilgisayar > Tablet Pc
345942,27,"http://www.istanbulbilisim.com.tr/energizer-lcaehjackpk2-1-5m-3-5mm-jack-to-3-5mm-jack-pembe-ses-fiyati,141635.html",Energizer LCAEHJACKPK2 1.5m 3.5mm Jack to 3.5mm Jack Pembe Ses Kablosu,150,Antenler / Kablolar > Energizer
346484,899,"http://www.mediamarkt.com.tr/mcs/product/SONY-Xperia-M2-Siyah-8-GB-Akıllı-Telefon,103452,504172,1363125.html?langId=-14",SONY Xperia M2 Siyah 8 GB Akıllı Telefon,38,Telefon > Cep Telefonları > Akıllı Telefon
346787,1899,"http://www.mediamarkt.com.tr/mcs/product/SONY-Xperia-Z2-Siyah-Akıllı-Telefon,103452,504172,1325439.html?langId=-14",SONY Xperia Z2 Siyah Akıllı Telefon,93,Telefon > Cep Telefonları > Akıllı Telefon
346828,26,http://www.vatanbilgisayar.com/slx-301-hdmi-dan-hdmi-kablo-15m.html,SLX-301 HDMI DAN HDMI KABLO 1.5M,176,Aksesuar Ürünleri > Kablolar > Görüntü Kabloları > S-LINK
348446,59,http://www.bimeks.com.tr/urun/127381/philips-shl3000bl-dj-kafa-bantli-kulaklik-mavi.aspx,Philips SHL3000BL DJ Kafa Bantlı Kulaklık Mavi,266,Bilgi Teknolojileri > Çevre Birimi > Kulaklık / Mikrofon > Philips SHL3000BL DJ Kafa Bantlı Kulaklık Mavi
349828,60,http://www.teknobiyotik.com/network/kablosuz-ag-adaptorleri/asus-usb-n13-300mbps-kablosuz-usb-adaptor.html,Asus USB-N13 Wireless-N 300mbps USB Adaptör,181,Kablosuz Ağ Adaptör
349946,82,"http://www.mediamarkt.com.tr/mcs/product/TARGUS-Click-In-iPad-Air-Kılıf-THD03805EU,103452,504127,1084049.html?langId=-14",TARGUS Click In iPad Air Kılıf THD03805EU,234,Tabletler > Tablet Aksesuarları > Apple Çanta & Korumalar
350248,21,http://www.bedavacim.com.tr/TTEC-TK-6109-Kablolu-Telefon_12682.html,TTEC TK-6109 Kablolu Telefon,81,Telefon > Kablolu Telefon
351100,44,http://www.vatanbilgisayar.com/cats110k-tablet-pc-kilifi-10-siyah.html,"CA.TS110K TABLET PC KILIFI 10"" (SİYAH)",229,Aksesuar Ürünleri > Çantalar ve Kılıflar > Tablet Kılıfları > CASE LOGIC
352728,13,http://www.vatanbilgisayar.com/cab-s225-altin-uclu-scart-kablo-15m--siyah.html,CAB-S225 ALTIN UÇLU SCART KABLO 1.5M- (SİYAH),257,Aksesuar Ürünleri > Kablolar > Görüntü Kabloları > GOLDMASTER
352745,66,http://www.vatanbilgisayar.com/s-link-slx-304-hdmi-m_m-gold-cab-10m.html,S-LINK SLX-304 HDMI M/M GOLD CAB. 10M,192,Aksesuar Ürünleri > Kablolar > Görüntü Kabloları > S-LINK
353113,69,http://www.vatanbilgisayar.com/cab-539-28awg-14-full-hd-hdmi-altin-uclu-kablo-5m.html,CAB-539 28AWG 1.4 FULL HD HDMI ALTIN UÇLU KABLO 5M,276,Aksesuar Ürünleri > Kablolar > Görüntü Kabloları > GOLDMASTER
353244,155,http://www.vatanbilgisayar.com/cab-150-24awg-full-hd-hdmi-kablo-15m.html,CAB-150 24AWG FULL HD HDMI KABLO 15M,106,Aksesuar Ürünleri > Kablolar > Görüntü Kabloları > GOLDMASTER
355685,239,http://www.kliksa.com/urun/philips-203v5lsb2662-19-5-5ms-1600x900-led-monitor/901905913,"Philips 203V5LSB26/62 19,5 5ms 1600x900 LED Monitör",31,Bilgisayar > Monitör > Monitörler
356330,19,http://www.vatanbilgisayar.com/ip-344-galaxy-tab3-101-ultra-seffaf-ekran-koruyucu.html,IP-344 GALAXY TAB3 10.1'' ULTRA ŞEFFAF EKRAN KORUYUCU,136,Aksesuar Ürünleri > Çantalar ve Kılıflar > Ekran Koruyucu > ADDISON
357096,59,http://www.kliksa.com/urun/goldmaster-cab-539-hdmi-kablo-5-metre-altin-uclu-high-speed-3d-1080p-ferrit-filtre/902045129,"GOLDMASTER CAB-539 HDMI KABLO (5 METRE),ALTIN UÇLU -HIGH SPEED -3D- 1080P-FERRIT FILTRE",276,TV & Görüntü Sistemleri > Aksesuar > Ses & Görüntü Kabloları
359859,1585,http://www.incehesap.com/samsung-g850f-galaxy-alpha-beyaz-fiyati-25702/,Samsung G850F Galaxy Alpha Beyaz Cep Telefonu,9,Telefon > Cep Telefonu
359951,1344,http://www.teknobiyotik.com/donanim/monitor/viewsonic-vg2401mh-24-144hz-1ms-ve-ergonomik-oyuncu-monitoru-oyun-hediyeli.html,"VIEWSONIC VG2401mh 24” 144Hz, 1ms ve Ergonomik Oyuncu Monitörü",138,Monitör
361878,24,http://www.teknobiyotik.com/donanim/overclock/zalman-cnps11x-performa-lga-2011-1366-1155-1156-775-am3-am3-am2-islemci-uyumlu-cpu-sogutucu.html,Zalman CNPS11X Performa LGA 2011/1366/1155/1156/775 / AM3+/AM3/AM2 İşlemci Uyumlu CPU Soğutucu,203,Overclock
362028,14,http://www.teknosa.com/urunler/135176189/marumi-52mm-low-uv-koruyucu-filtre,MARUMI 52MM LOW UV KORUYUCU FİLTRE,206,FOTOĞRAF &AMP; VİDEO KAMERA > AKSESUAR > FİLTRE
363888,29,http://www.bimeks.com.tr/urun/144837/frisby-fk-158qu-multimedya-kablolu-usb-klavye-mouse-set-.aspx,Frisby FK-158QU Multimedya Kablolu USB Klavye Mouse Set,202,Bilgi Teknolojileri > Çevre Birimi > Klavye & Mouse Set > Frisby FK-158QU Multimedya Kablolu USB Klavye Mouse Set
364185,44,"http://www.mediamarkt.com.tr/mcs/product/CANON-CLI-526BK-Siyah-Kartuş,103452,504965,828053.html?langId=-14",CANON CLI-526BK Siyah Kartuş,180,Bilgisayar > Ofis Malzemeleri > Kartuşlar
364302,511,http://www.ereyon.com.tr/urun/corsair-force-gs-cssd-f240gbgs-bk-240gb.aspx,Corsair CSSD-F240GBGS-BK Force GS 240Gb Sata3 SSD,197,Bilgisayar > Veri Depolama > SSD (Solid State Drive)
364780,267,http://www.teknobiyotik.com/donanim/monitor/philips-206v3lsb2-20-5ms-wide-screen-lcd-monitor.html,"Philips 203V5LSB26/62 19,5"" 5ms Wide Screen Lcd Monitör",31,Monitör
365357,249,http://www.teknobiyotik.com/donanim/monitor/philips-193v5lsb2-62-18-5-5ms-wide-screen-lcd-monitor.html,"Philips 193V5LSB2/62 18,5"" 5ms Wide Screen Lcd Monitör",156,Monitör
365525,106,http://www.vatanbilgisayar.com/thz20002eu-folio-stand-samsung-101--kirmizi.html,THZ20002EU FOLİO STAND SAMSUNG 10.1''- (KIRMIZI),86,Aksesuar Ürünleri > Çantalar ve Kılıflar > Tablet Kılıfları > TARGUS
365916,17,http://www.webdenal.com/everest-km-240_731944.html,Km-240 Usb Kırmızı 2.4ghz Optik Kablosuz Mouse,74,Bilgisayar Ürünleri > Çevre Birimleri > Mouse
366420,122,http://www.vatanbilgisayar.com/tarthd03804eu-click-in-ipad-air-kilif--pembe.html,TARTHD03804EU CLİCK-IN IPAD AİR KILIF- (PEMBE),234,Aksesuar Ürünleri > Çantalar ve Kılıflar > Tablet Kılıfları > TARGUS
367353,103,http://www.vatanbilgisayar.com/tarthz37202eu-folio-stand-mini-ipad-kilif-mavi.html,TARTHZ37202EU FOLİO STAND MİNİ IPAD KILIF- (MAVİ),148,Aksesuar Ürünleri > Çantalar ve Kılıflar > Tablet Kılıfları > TARGUS
367561,343,http://www.ereyon.com.tr/urun/zyxel-nsa-325-nas.aspx,"Zyxel NSA-325 2x3TB Disk Destekli Depolama Ünitesi 6TB Destekli, USB2.0, Gigabit ETH",15,Bilgisayar > Veri Depolama > Çoklu Depolama
368267,53,http://www.netsiparis.com/asus-usb-n13-wifi-n-300m-usb-adap,ASUS USB-N13 WIFI-N 300M USB ADAP.,181,Bilgisayar > Bilgisayar Yan Ürünleri > Network Ürünleri > Ethernet Kart Kablosuz > Asus
371645,145,http://www.deveyuku.com/urun/delonghi-icm15250kahve-makinasi_124169.aspx,Delonghi ICM15250 Kahve Makinası,127,Espresso & Cappuccino Mak. > Resim > Delonghi > Delonghi ICM15250 Kahve Makinası
371706,199,http://www.kliksa.com/urun/philips-193v5lsb262-18-5-5ms-1366x768-led-monitor/902073608,"Philips 193V5LSB2/62 18,5 5ms 1366x768 LED Monitör",156,Bilgisayar > Monitör > Monitörler
372105,79,http://www.teknosa.com/urunler/110011770/tec-supports-vento-m-10-32-tam-donus-kabiliyetli-d,TEC-SUPPORTS VENTO-M (10 -32 ) TAM DÖNÜŞ KABİLİYETLİ DUVAR ASKI APARATI,8,SES VE GÖRÜNTÜ > TELEVİZYONLAR > TV ASKI APARATLARI
374896,58,http://www.ereyon.com.tr/urun/fakir-stima-buharli-utu.aspx,Fakir Stima Buharlı Ütü,241,Küçük Ev Aletleri > Elektrikli Ev Aletleri > Ütüler
375046,381,http://www.teknobiyotik.com/donanim/monitor/samsung-s19c150f-18-5-5ms-wide-screen-led-monitor.html,"Samsung S19C150F 18,5"" 5ms Wide Screen Led Monitör",272,Monitör
377067,20,http://www.vatanbilgisayar.com/pc-prototype.html,PC PROTOTYPE,154,Yazılım > Oyunlar > PC > ARAL
377256,20,http://www.vatanbilgisayar.com/pc-far-cry-3.html,PC FAR CRY 3,56,Yazılım > Oyunlar > PC > ARAL
377947,53,http://www.teknosa.com/urunler/125084030/xbox-kinect-sports-ult-s-x360-oyun,XBOX KINECT SPORTS ULT S X360 OYUN,129,OYUN &AMP; HOBİ > OYUN & YAZILIM > XBOX
378615,96,http://www.vatanbilgisayar.com/autowake-ozellikli-koruyucu-kilif--stand---poliuretan-suet---pembe_acik-gri.html,Autowake Özellikli Koruyucu Kilif & Stand - Poliüretan Süet - Pembe/Açık Gri F8N754CWC02,52,Aksesuar Ürünleri > Çantalar ve Kılıflar > Tablet Kılıfları > BELKIN
378777,249,http://www.teknosa.com/urunler/135176367/case-logic-flxm102m-kahverengi-dslr-ipad-cantasi,CASE LOGIC FLXM102M KAHVERENGİ DSLR + IPAD ÇANTASI,167,FOTOĞRAF &AMP; VİDEO KAMERA > ÇANTA VE TRİPOD > ÇANTA
380098,50,http://www.vatanbilgisayar.com/x360-medal-of-honor-warfighter.html,X360 MEDAL OF HONOR WARFIGHTER,62,Yazılım > Oyunlar > Xbox > ARAL
380196,99,"http://www.mediamarkt.com.tr/mcs/product/LOGITECH-920-005789-MK240-Kablosuz-Klavye-Beyaz,103452,504945,1312755.html?langId=-14",LOGITECH 920-005789 MK240 Kablosuz Klavye Beyaz,179,Bilgisayar > Bilgisayar Bileşenleri > Klavye
381148,58,"http://www.istanbulbilisim.com.tr/canon-cli-551c-xl-mavi-murekkep-kartusu-fiyati,115252.html",Canon CLI-551C-XL Mavi Mürekkep Kartuşu,10,Mürekkep Kartuşları > Canon
382489,14,"http://www.istanbulbilisim.com.tr/s-link-slx-422-2m-dijital-optik-ses-kablosu-fiyati,109551.html",S-link SLX-422 2m Dijital Optik Ses Kablosu,214,Antenler / Kablolar > S-Link
386008,35,http://www.netsiparis.com/canon-cli-526bk-siyah-murekkep-kartus,Canon Cli-526Bk Siyah Mürekkep Kartuş,180,Bilgisayar > Bilgisayar Parçaları > Tüketim Malzemeleri > Kartuşlar > Canon
386060,903,http://www.teknobiyotik.com/donanim/pc-kasa/corsair-graphite-780t-full-tower-kasa.html,Corsair Graphite 780T Full-Tower Kasa,67,Kasa
386815,36,http://www.bimeks.com.tr/urun/113571/microsoft-wireless-mobile-mouse-3000-2ef-00003-.aspx,Microsoft Wireless Mobile Mouse 3000 (2EF-00003),133,Bilgi Teknolojileri > Çevre Birimi > Mouse > Microsoft Wireless Mobile Mouse 3000 (2EF-00003)
387088,43,"http://www.mediamarkt.com.tr/mcs/product/MICROSOFT-2EF-00003-3000-V2-2-4-GHz-1000-DPI-3-Tuşlu-Kablosuz-Mouse,103452,504947,827789.html?langId=-14","MICROSOFT 2EF-00003 3000 V2 2,4 GHz 1000 DPI 3 Tuşlu Kablosuz Mouse",133,Bilgisayar > Bilgisayar Bileşenleri > Mouse
387569,34,http://www.netsiparis.com/hp-cn054a-murekkep-kartus-933xl,Hp CN054A Mürekkep Kartuş (933XL),20,Bilgisayar > Bilgisayar Parçaları > Tüketim Malzemeleri > Kartuşlar > Hp
388445,37,http://www.netsiparis.com/brother-lc47c-murekkep-kartus,Brother Lc47C Mürekkep Kartuş,59,Bilgisayar > Bilgisayar Parçaları > Tüketim Malzemeleri > Kartuşlar > Brother
388647,999,"http://www.mediamarkt.com.tr/mcs/product/BROTHER-MFC-9140CDN-Çok-Fonksiyonlu-Renkli-Lazer-Yazıcı,103452,504962,1412725.html?langId=-14",BROTHER MFC-9140CDN Çok Fonksiyonlu Renkli Lazer Yazıcı,277,Bilgisayar > Ofis Malzemeleri > Yazıcılar
388919,29,http://www.netsiparis.com/brother-lc37c-mavi-murekkep-kartus,Brother Lc37C Mavi Mürekkep Kartuş,54,Bilgisayar > Bilgisayar Parçaları > Tüketim Malzemeleri > Kartuşlar > Brother
390331,77,http://www.eksenbilgisayar.com/urun/epson-t130140-siyah-kartus--bx525wd625fwd620fw-.aspx,EPSON T130140 Siyah Kartuş B42WD BX630FW SX620FW 3520DWF 7525,248,Tüketim Ürünleri > Sarf Malzemeler > Toner
390607,42,"http://www.mediamarkt.com.tr/mcs/product/HP-CN054A-933XL-Mavi-Kartuş,103452,504965,1377437.html?langId=-14",HP CN054A 933XL Mavi Kartuş,20,Bilgisayar > Ofis Malzemeleri > Kartuşlar
394443,8,http://www.webdenal.com/s-link-slx-300_236042.html,Slx-300 1.8 Metre Notebook Güç Kablosu,208,Bilgisayar Ürünleri > Aksesuarlar > Kablolar > Güç Kablosu
395611,28,http://www.vatanbilgisayar.com/gb-75-75-cm-pilates-topu.html,GB 75 75 CM PİLATES TOPU,168,Spor Aletleri > Pilates Ürünleri > ALTIS
395695,119,http://www.hizlial.com/pioneer-ts-g132ci-13cm-2-yollu-oto-hoparlor/10326265,Pioneer TS-G132Ci 13cm 2-yollu Oto Hoparlör,83,Oto Aks & Navigasyon > Oto Ses ve Görüntü Sistemleri > Hoparlörler
396432,20,http://www.vatanbilgisayar.com/pc-harry-potter-and-the-deathly-hallows-part-2.html,PC HARRY POTTER AND THE DEATHLY HALLOWS PART 2,109,Yazılım > Oyunlar > PC > ARAL
396658,273,http://www.gold.com.tr/canon-crg-731m-1500-sayfa-kapasiteli-kirmizi-toner_u,Canon CRG-731M 1500 Sayfa Kapasiteli Kırmızı Toner,233,Bilgisayar > Sarf Malzemeler > Toner
396659,273,http://www.gold.com.tr/canon-crg-731c-1500-sayfa-kapasiteli-mavi-toner_u,Canon CRG-731C 1500 Sayfa Kapasiteli Mavi Toner,137,Bilgisayar > Sarf Malzemeler > Toner
397498,147,http://www.teknobiyotik.com/donanim/ram-bellek/kingston-4gb-hyperx-savage-red-ddr3-1600mhz-cl9-pc-ram.html,Kingston 4GB Hyperx Savage RED DDR3 1600MHz CL9 PC Ram,146,Bellek (RAM)
397548,31,"http://www.istanbulbilisim.com.tr/brother-lc37c-mavi-murekkep-kartusu-fiyati,115111.html",Brother LC37C Mavi Mürekkep Kartuşu,54,Mürekkep Kartuşları > Brother
397553,105,"http://www.istanbulbilisim.com.tr/brother-lc77xl-bk-siyah-murekkep-kartusu-fiyati,115137.html",Brother LC77XL-BK Siyah Mürekkep Kartuşu,275,Mürekkep Kartuşları > Brother
397828,1185,http://www.teknobiyotik.com/donanim/ram-bellek/gskill-ripjaws4-kirmizi-16gb-4x4gb-2666mhz-ddr4-kit.html,Gskill Ripjaws4 Kırmızı 16GB (4x4GB) 2666MHz DDR4 Kit,251,Bellek (RAM)
398418,24,http://www.webdenal.com/thermaltake-st0034z_567536.html,"St0034z Harmor 3.5"" Kırmızı Hdd Koruyucu Kutu",230,Bilgisayar Ürünleri > Aksesuarlar > Harici Kutular
404446,15,http://www.teknosa.com/urunler/135172564/transcend-8gb-class-4-sdhc-hafiza-karti,TRANSCEND 8GB CLASS 4 SDHC HAFIZA KARTI,34,FOTOĞRAF &AMP; VİDEO KAMERA > HAFIZA KARTI
405807,42,http://www.hizlial.com/casio-dj-220d-hesap-makinesi-12-hane/10143813,Casio DJ-220D Hesap Makinesi 12 Hane,218,Ofis & Kırtasiye > Okul Ürünleri > Hesap Makineleri
406045,199,http://www.teknosa.com/urunler/110240515/goldmaster-mini-ranger-plus-full-hd-pvr-uydu-alici,GOLDMASTER MINI RANGER PLUS FULL HD PVR UYDU ALICI,53,SES VE GÖRÜNTÜ > UYDU SİSTEMLERİ > UYDU ALICI
406048,699,http://www.teknosa.com/urunler/110100765/samsung-ht-h4550r-3d-bluray-ev-sinema-sistemi,SAMSUNG HT-H4550R 3D BLURAY EV SİNEMA SİSTEMİ,118,SES VE GÖRÜNTÜ > EV SİNEMA SİSTEMİ > BLU-RAY'Lİ
407498,30,http://www.vatanbilgisayar.com/hm118874-iphone-5-kilifi-dual--pembe.html,"HM.118874 İPHONE 5 KILIFI ""DUAL"" (PEMBE)",185,Aksesuar Ürünleri > Çantalar ve Kılıflar > Telefon Kılıfları > HAMA
408773,14,http://www.webdenal.com/s-link-slx-971-3-metre-usb-2-0-altin-uclu-yazici-k_235998.html,Slx-971 3 Metre Usb 2.0 Altın Uclu Yazıcı Kablosu,14,Bilgisayar Ürünleri > Aksesuarlar > Kablolar > Yazıcı Kabloları
409463,262,http://www.bimeks.com.tr/urun/139507/korkmaz-a367-05-caykahve-makinesi-beyaz-siyah-.aspx,Korkmaz A367-05 ÇayKahve Makinesi(Beyaz/Siyah),110,Ev Teknolojileri > Mutfak Aletleri > Çay ve Kahve Keyfi > Korkmaz A367-05 ÇayKahve Makinesi(Beyaz/Siyah)
409656,1319,http://www.eksenbilgisayar.com/store/ProductDetails.aspx?productid=102805,ASUS Poseidon GTX780-P-3GD5 3GB GDDR5 384 Bit Ekran Kartı,90,Bilgisayar Bileşenleri > Ekran Kartı
412016,1497,http://www.teknobiyotik.com/donanim/ekran-kart/sapphire-radeon-r9-290x-oc-tri-x-4gb-ddr5-512-bit-pci-ekspres-ekran-karti-11226-00-40g.html,Sapphire Radeon R9 290X Tri-X OC Version 4GB DDR5 512 Bit PCI Ekspres Ekran Kartı (11226-00-40G),223,Ekran Kartı
412194,326,http://www.vatanbilgisayar.com/a367-05-cay-kahve-makinesi-beyaz.html,A367-05 ÇAY KAHVE MAKİNESİ BEYAZ,110,Küçük Ev Aletleri > Mutfak Ürünleri > Çay Kahve Makinesi > KORKMAZ
413459,24,"http://www.mediamarkt.com.tr/mcs/product/TTEC-2EK7030-Parmak-İzi-Bırakmayan-Samsung-Galaxy-S5-Ekran-Koruyucu,103452,504174,1236777.html?langId=-14",TTEC 2EK7030 Parmak İzi Bırakmayan Samsung Galaxy S5 Ekran Koruyucu,144,Telefon > Cep Telefonları > Kılıf & Koruyucu
413610,1206,http://www.deveyuku.com/urun/nikon-coolpix-p510dijital-fotograf-makinasi_62417.aspx,Nikon CoolPix P510 Dijital Fotoğraf Makinası,132,Dijital Fotoğraf Makinesi > Resim > NIKON > Nikon CoolPix P510 Dijital Fotoğraf Makinası
414266,291,"http://www.istanbulbilisim.com.tr/pwr-hd6790-1gb-d5-powercolor-ekran-karti-en-ucuz-fiyatlari,62278.html",Powercolor PWR-HD6790-1GB-D5 / VGA 1GB ATI HD 6790 GDDR5 DH Ekran Kartı,243,Ekran Kartları > POWERCOLOR
414993,19,http://www.vatanbilgisayar.com/8-gb-sdhc-class-4-hafiza-karti-1476.html,TRANSCEND 8 GB SDHC CLASS-4 HAFIZA KARTI,34,Tüketici Elektroniği > Hafıza Kartı > SDHC > TRANSCEND
415953,50,http://www.vatanbilgisayar.com/premium-16gb-sdhc-class10-uhs-i-45mb_s.html,TRANSCEND Premium 16GB SDHC Class10 UHS-I (45MB/s),273,Tüketici Elektroniği > Hafıza Kartı > SDHC > TRANSCEND
417323,159,http://www.kliksa.com/urun/creative-crea-a120-2-1-hoparlor/900362600,Creative Crea-A120 2+1 Hoparlör,25,Bilgisayar > Çevre Birimleri > Bilgisayar Hoparlörü
421199,1129,http://www.teknosa.com/urunler/125044427/samsung-sm-t800-tabs-10-5-white-tablet,SAMSUNG SM-T800 TABS 10 5 WHITE TABLET,112,BİLGİSAYAR > TABLET PC
421700,969,"http://www.istanbulbilisim.com.tr/brother-mfc-9140cdn-faxli-cok-fonksiyonlu-renkli-lazer-yazici-fiyati,109097.html",Brother MFC-9140CDN Faxlı Çok Fonksiyonlu Renkli Lazer Yazıcı (A4),277,Lazer Yazıcı > BROTHER
422704,139,http://www.vatanbilgisayar.com/ek-402-ceviz-32--42-ceviz-110-cm-tv-sehpasi.html,"EK-402 CEVİZ (32"" - 42"") CEVİZ 110 CM TV SEHPASI",28,Tüketici Elektroniği > Askı Aparatları ve Sehbalar > Sehbalar > Ekia
422917,36,http://www.vatanbilgisayar.com/tk-5--32--52--lcd_led-slim-sabit-aski-aparati.html,"TK-5 32""- 52"" LCD/LED SLİM SABİT ASKI APARATI",165,Tüketici Elektroniği > Askı Aparatları ve Sehbalar > Askı Aparatları > EVEREST
423587,1230,"http://www.istanbulbilisim.com.tr/canon-i-sensys-mf6140dn-cok-fonksiyonlu-lazer-yazici-fiyati,112894.html",Canon i-SENSYS MF6140DN Çok Fonksiyonlu Lazer Yazıcı,18,Lazer Yazıcı > CANON
