id,Product_Prices,Original_Crawled_URLs,Raw_Entire_Dataset,Product_Classes,Raw_Product_Categories
676,2849,http://www.teknosa.com/urunler/125071342/iphone-6-plus-16-gb-space-gray-akilli-telefon,IPHONE 6 PLUS 16 GB SPACE GRAY AKILLI TELEFON,48,TELEKOM > AKILLI TELEFON
677,1998,http://www.gold.com.tr/lenovo-z5070-59424576-notebook_u,Lenovo Z5070-59424576 Notebook - I5-4210U 8Gb 1Tb(8G) 2G W8 15.6inc Black,120,Bilgisayar > Bilgisayarlar > Taşınabilir Bilgisayar
678,45,http://www.vatanbilgisayar.com/kn-8278-icrado-plus-iphone-4_4s-dock-station--magenta.html,KN-8278 iCrado PLUS IPHONE 4/4S DOCK STATION- (MAGENTA),71,Aksesuar Ürünleri > Çantalar ve Kılıflar > Standlar > KONNET
679,1699,http://www.vatanbilgisayar.com/samsung-g850-galaxy-alpha-beyaz-akilli-telefon.html,SAMSUNG G850 GALAXY ALPHA BEYAZ AKILLI TELEFON,9,Tüketici Elektroniği > Cep Telefonu > Akıllı Telefon > SAMSUNG
680,16,http://www.bilisimport.com/pc-dishonored,PC DISHONORED,232,Hobi / Oyun / Müzik > Oyunlar > PC Oyunları
681,1699,"http://www.hemensepet.com/U255886,32,sony-xperia-z2-cep-telefonu-distributor-garantili-cep-telefonu-sony-z2.htm",Sony Xperia Z2 Cep Telefonu (Distribütör Garantili),93,Cep Telefonu ve Aksesuarları > Cep Telefonu
682,236,http://www.bizdehesapli.com/hp-cn623a-krt-no-971-kirmizi-urun-CN623A,HP CN623A KRT NO 971 KIRMIZI,239,Bilgisayar > Yazıcı/Tarayıcı/Fax > Mürekkep Kartuşları > HP CN623A KRT NO 971 KIRMIZI
683,79,http://www.teknosa.com/urunler/125200293/logitech-920-005789-mk240-tr-wireless-klavye-mouse,LOGITECH 920-005789 MK240 TR WIRELESS KLAVYE MOUSE SETİ,179,BİLGİSAYAR > ÇEVRE BİRİMLERİ > KLAVYE
684,38,http://www.incehesap.com/logitech-m317-mavi-fiyati-25764/,Logitech M317 Wireless Mouse,55,Bilgisayar > Çevre Birimleri > Mouse
685,69,"http://www.mediamarkt.com.tr/mcs/product/ASUS-RT-N10E-150-Mbps-Kablosuz-Tak-ve-Kullan-5dBi-Anten-EZ-WPS-Modem-Router,103452,504954,1373457.html?langId=-14",ASUS RT N10E 150 Mbps Kablosuz Tak ve Kullan 5dBi Anten EZ WPS Modem Router,213,Bilgisayar > Bilgisayar Bileşenleri > Network Ürünleri
686,349,http://www.dijitall.com/zyxel-2-adet-3.5-sata-i/sata-ii-maks.-8tb-hdd-veri-depolama-cihazi-nsa325,"ZYXEL 2 Adet 3.5'' SATA I/SATA II, Maks. 8TB HDD Veri Depolama Cihazı NSA325",15,Bilgisayar > Wireless & Ağ Ürünleri
687,699,"http://www.mediamarkt.com.tr/mcs/product/TEFAL-Pro-Express-Total-Auto-Control-GV8930-3-Ayarlı-Buhar-Kazanlı-Ütü,103452,465749,855496.html?langId=-14",TEFAL Pro Express Total Auto Control GV8930 3 Ayarlı Buhar Kazanlı Ütü,178,Ev Aletleri & Yaşam > Ütüler > Buhar Kazanlı Ütü
688,37,http://www.ereyon.com.tr/store/ProductDetails.aspx?productid=10248529,Addison IP-262 Pembe 7 Tablet Pc Kılıfı Standlı,216,Bilgisayar > Bilgisayar Aksesuarları > Tablet Aksesuarları > Kılıf
689,59,http://www.worldteknoloji.com/Products-15409-oki-44173405-ml-5720-5790-siyah-serit.html,OKI 44173405 ML-5720-5790 Siyah Şerit,105,Tüketim Ürünleri > Matris Şeritler > OKI
690,215,http://www.netsiparis.com/hp-d4h22c-deskjet-avantajli-2645-yazici-tarayici,HP D4H22C DeskJet Avantajlı 2645 Yazıcı Tarayıcı,40,Bilgisayar > Bilgisayar Parçaları > Yazıcı / Tarayıcı > Çok Fonksiyonlu > Hp
691,236,http://www.vatanbilgisayar.com/philips-195-203v5lsb-genis-ekran-led-monitor.html,"PHILIPS 19,5"" 203V5LSB GENİŞ EKRAN LED MONİTÖR",31,OEM Ürünleri > Monitörler > Geniş Ekran > PHILIPS
692,17,http://www.kliksa.com/urun/inca-iwm-221rsk-kirmizi-nano-mouse/900387449,Inca IWM-221RSK Kırmızı Nano Mouse,278,Bilgisayar > Çevre Birimleri > Mouse
693,121,http://www.sanalreyonum.com/zalman-cnps11x-performa-intelamd-cpu-sogutucu.html,Zalman CNPS11X Performa Intel/AMD CPU Soğutucu,203,
694,2199,"http://www.tvt.com.tr/LG-42LB670V-42-inc-107-cm-Ekran-Full-HD-3D-SMART-LED-TV,PR-45536.html",LG 42LB670V 42 inç 107 cm Ekran Full HD 3D SMART LED TV,70,Tüketici Elektroniği > Televizyon > LED TV
695,394,http://www.vatanbilgisayar.com/phaser-3635mfp-yuksek-kapasite-toner.html,Phaser 3635MFP Yüksek Kapasite Toner 108R00796,124,Tüketim Malzemeleri > Toner > XEROX
696,14,http://www.webdenal.com/s-link-slx-422_236072.html,Slx-422 2 Metre Optik Ses Kablosu,214,Bilgisayar Ürünleri > Aksesuarlar > Kablolar > Ses ve Görüntü Kabloları
697,109,http://www.hizlial.com/canon-cli-521-renkli-kartus-paket-mp260540550ip4600ip4700/10299337,Canon CLI-521 Renkli Kartuş Paket mp260/540/550/ip4600/ip4700,190,Bilgisayar > Yazıcı & Sarf Malzemeleri > Sarf Malzemeleri > Mürekkep Kartuşları
698,26,http://www.vatanbilgisayar.com/slx-935-scart-korumali-kilif-kablo-2m--gold.html,SLX-935 SCART KORUMALI KILIF KABLO 2M- (GOLD),61,Aksesuar Ürünleri > Kablolar > Görüntü Kabloları > S-LINK
699,1565,http://www.bizdehesapli.com/samsung-g850f-galaxy-alpha-32gb-cep-telefonu-siyah-ithalatci-firma-garantili-urun-ALPHA-32GB-SYH-P,Samsung G850F Galaxy Alpha 32GB Cep Telefonu Siyah (İthalatçı Firma Garantili),9,Telefon > Cep Telefonları > Samsung G850F Galaxy Alpha 32GB Cep Telefonu Siyah (İthalatçı Firma Garantili)
700,30,http://www.vatanbilgisayar.com/targus-amm01eu-tablet-kalemi-mavi.html,Targus Amm01eu Tablet Kalemi (Mavi),161,Aksesuar Ürünleri > Tablet Kalemleri > TARGUS
701,1349,http://www.hizlial.com/toshiba-c50-b-13h-n2830-216ghz-4gb-750gb-156-windows-81-notebook/10467866,"TOSHIBA C50-B-13H N2830 2.16GHz 4GB 750GB 15.6"" Windows 8.1 Notebook",1,Bilgisayar > Taşınabilir Bilgisayarlar
702,36,http://www.webdenal.com/hp-cn054ae_689459.html,933xl (cn054ae) Mavi Kartuş 6700/7110,20,Bilgisayar Ürünleri > Tüketim Malzemeleri > Kartuş
703,65,http://www.vatanbilgisayar.com/r9-nbc-dltk-gp-notepal-d-lite-notebook-sogutucu-stand.html,R9-NBC-DLTK-GP NOTEPAL D-LİTE NOTEBOOK SOĞUTUCU STAND,88,Aksesuar Ürünleri > Notebook Soğutucu > Notebook Soğutucu Stant > COOLER MASTER
704,27,"http://www.mediamarkt.com.tr/mcs/product/HAMA-HM-121908-6-lı-2-m-Akım-Korumalı-Priz-Beyaz,103452,504211,1458845.html?langId=-14",HAMA HM 121908 6 lı 2 m Akım Korumalı Priz Beyaz,51,Tv & Ses > Ses Aksesuar > Akım Koruyucu Prizler
705,5,http://www.gold.com.tr/galaxy-note-2-mat-anti-glare-ekran-koruyucu_u,Galaxy Note 2 Mat Anti-Glare Ekran Koruyucu,22,Telefon > Cep Telefon Aksesuarları > Ekran Koruyucu
706,440,http://www.bizdeuygun.com/Panasonic-HC-V100_216113.html,Panasonic HC-V100,107,Kamera
707,274,http://www.ereyon.com.tr/urun/xigmatek-cpa-070bcd-u42-guc-kaynagi.aspx,Xigmatek CPA-070BCD-U42 700W 82Plus Bronze Power Supply,225,Bilgisayar > Bilgisayar Bileşenleri > Power Supply
708,197,http://www.bizdehesapli.com/seagate-2-5-1tb-bplus-usb3-0-siyah-stdr1000200-backup-plus-urun-HDEXT01000SEA124,Seagate 2.5 1TB BPlus USB3.0 Siyah STDR1000200 Backup Plus,116,Bilgisayar > Veri Depolama > Taşınabilir Hard Diskler > Seagate 2.5 1TB BPlus USB3.0 Siyah STDR1000200 Backup Plus
709,449,http://www.hizlial.com/panasonic-hc-v100-video-kamera-beyaz/10376228,Panasonic HC-V100 Video Kamera Beyaz,107,Foto & Kamera > Fotoğraf Makinesi ve Kameralar
710,1359,http://www.bizdeuygun.com/Samsung-Galaxy-Alpha_180399.html,Samsung Galaxy G850F Alpha,9,Telefon
711,475,http://www.gold.com.tr/corsair-cw-9060009-ww-hydro-h100i-cpu-sogutucusu_u,Corsair CW-9060009-WW Hydro H100i CPU Soğutucusu - 2 Fanlı 240mm Radyatör (Su Soğutma) Aşırı Performans,16,Bilgisayar > Bilgisayar Bileşenleri > Soğutma & Overclock > İşlemci Soğutucusu
712,147,http://www.teknobiyotik.com/donanim/ram-bellek/kingston-4gb-hyperx-savage-red-ddr3-1600mhz-cl9-pc-ram.html,Kingston 4GB Hyperx Savage RED DDR3 1600MHz CL9 PC Ram,146,Bellek (RAM)
713,63,http://www.kliksa.com/urun/oki-44173405-5031713047155-oki-44173405-nokta-matris-ml5790eco-siyah/900175128,"OKI 44173405-5031713047155 OKI 44173405, NOKTA MATRIS, ML5790ECO, SIYAH",105,Bilgisayar > Yazıcılar > Kartuş-Toner-Drum
714,668,http://www.incehesap.com/samsung-c460w-renkli-lazer-fiyati-24888/,Samsung C460W Renkli Lazer Yazıcı/Tarayıcı/Fotokopi-Wifi,244,Bilgisayar > Yazıcı > Çok İşlevli Laser Yazıcı
715,27,http://www.gold.com.tr/thermaltake-harmor-3-5-korumali-kirmizi-hdd-kutusu_u,"Thermaltake HARMOR 3.5"" Korumalı Kırmızı HDD kutusu",230,Bilgisayar > Çevre Birimleri > Medya Kutusu
716,6770,http://www.webdenal.com/sony-nex-vg30eh-b_586976.html,Nex-vg30eh/b Full Hd Video Kamera,254,Fotoğraf / Elektronik > Video Kamera
717,59,http://www.sanalreyonum.com/x360-kinect-sports-ultimate.html,X360 KINECT SPORTS ULTIMATE,129,
718,1246,http://www.netsiparis.com/asus-poseidon-gtx780-p-3gd5-3gb-gddr5-384-bit-ekran-karti,ASUS Poseidon GTX780-P-3GD5 3GB GDDR5 384 Bit Ekran Kartı,90,Bilgisayar > Bilgisayar Parçaları > Ekran Kartı > PCI-Exp NVidia > Asus
719,1743,http://www.exa.com.tr/samsung/cep_telefonlari/samsung_g850-346-23866.html,Samsung G850 Galaxy Alpha 32GB Cep Telefonu Beyaz,9,Tüketici Elektroniği > Cep Telefonları
720,89,http://www.vatanbilgisayar.com/se-mj721-k-headset-kulaklik--siyah.html,SE-MJ721-K HEADSET KULAKLIK- (SİYAH),174,Aksesuar Ürünleri > Kulaklık ve Mikrofon > HeadSet Kulaklık > PIONEER
721,269,http://www.vatanbilgisayar.com/mp2386jpaip5whti-iphone5-sarjli-kilif-air-1700-mah--beyaz.html,"MP.2386.JPA.IP5.WHT.I İPHONE5 ŞARJLI KILIF ""AİR"" 1700 MAH (BEYAZ)",166,Aksesuar Ürünleri > Piller ve Şarj Aletleri > Telefon Şarj Aletleri > MOPHIE
722,53,http://www.netsiparis.com/asus-usb-n13-wifi-n-300m-usb-adap,ASUS USB-N13 WIFI-N 300M USB ADAP.,181,Bilgisayar > Bilgisayar Yan Ürünleri > Network Ürünleri > Ethernet Kart Kablosuz > Asus
723,24,http://www.ereyon.com.tr/urun/oral-b-precision-clean-yedek-firca-basligi.aspx,Braun EB20-2 Precision Clean Yedek Başlık,33,Kişisel Bakım & Sağlık > Ağız Bakım Ürünleri > Diş Fırçaları
724,342,http://www.webdenal.com/microsoft-office-mac-home-student-2011-eng-gza-002_618472.html,Office Mac Home & Student 2011 Eng. Gza-00277,64,Bilgisayar Ürünleri > Yazılım > İş ve Ofis
725,2399,http://www.gold.com.tr/samsung-ue-48h6270-200hz-full-hd-smart-3d-led-tv_u,Samsung UE-48H6270 200Hz Full HD Smart 3D LED TV - 2 Adet 3D Gözlük Hediye...,87,Elektronik > Televizyon > Televizyonlar
726,19,http://www.teknosa.com/urunler/135070500/aral-prototype-pc-oyun,ARAL PROTOTYPE PC OYUN,154,OYUN &AMP; HOBİ > OYUN & YAZILIM > PC
727,1299,http://www.hizlial.com/canon-eos-600d-18-55mm-dc-lens-dslr-fotograf-makinesi/10159465,Canon EOS 600D 18-55mm DC Lens DSLR Fotoğraf Makinesi,260,Foto & Kamera > Fotoğraf Makinesi ve Kameralar
728,25,http://www.vatanbilgisayar.com/rdh414-10cm-4-yollu-hoparlor-bas-mid-2tiz-120-w.html,"RDH414 10cm 4 Yollu Hoparlör (Bas-Mid-2Tiz), 120 W",279,Tüketici Elektroniği > Oto Ses Sistemleri > Hoparlör > ROADSTAR
729,518,"http://www.istanbulbilisim.com.tr/corsair-force-gs-240-gb-ssd-disk-toggle-nand-cssd-f240gbgs-bk--fiyati,65422.html",Corsair Force GS 240 GB SSD Disk Toggle NAND (CSSD-F240GBGS-BK),197,SSD (Solid State Drive) > CORSAIR
730,7,http://www.trdukkan.com/Products-26820-s-link-s-link-slx-300-18-metre-notebook-netbook-power-kablosu.html,S-LINK S-LINK SLX-300 ( 1.8 Metre ) Notebook-Netbook Power Kablosu,208,Kablolar > S-LINK
731,19,http://www.kliksa.com/urun/transcend-8gb-sdhccard/900121789,Transcend 8GB SDHCCard,34,Fotoğraf Makinesi ve Kamera > Hafıza Kartları
732,224,http://www.vatanbilgisayar.com/150mbps-kablosuz-n-genis-ev-paketi-air-5343-modem---air-4310-erisim-noktasi.html,150MBPS KABLOSUZ-N GENİŞ EV PAKETİ (AIR-5343 MODEM + AIR-4310 ERİŞİM NOKTASI),84,Network Ürünleri > Modemler > Kablosuz ADSL Modemler > AIRTIES
733,399,http://www.vatanbilgisayar.com/coolpix-s5200-16-mp-3-lcd-ekran-dijital-fotograf-makinesi-kirmizi.html,"NIKON COOLPIX S5200 16 MP 3"" LCD EKRAN DIJITAL FOTOĞRAF MAKİNESİ (KIRMIZI) VNA282E1",60,Tüketici Elektroniği > Fotoğraf Makinesi > Dijital Kompakt > NIKON
734,64,http://www.gold.com.tr/logitech-980-000815-z-150-white-hoparlor_u,Logitech 980-000815 Z-150 White Hoparlör,23,Bilgisayar > Çevre Birimleri > Hoparlör
735,70,http://www.ereyon.com.tr/store/ProductDetails.aspx?productid=10097065,"AIRTIES AIR-2411Airties Kablosuz, 300Mbps, USB Adaptör",80,Bilgisayar > Ağ Ürünleri & Modem > Wireless Ürünler > Adaptörler
736,61,"http://www.nasabilgisayar.com/LOGITECH-Z150-11-Beyaz-Hoparlor,PR-6847677.html",LOGITECH Z150 1+1 Beyaz Hoparlör,23,Çevre Birimleri > Hoparlör
737,65,http://www.bimeks.com.tr/urun/139547/logitech-z-150-2-0-hoparlor-beyaz.aspx,Logitech Z-150 2.0 Hoparlör Beyaz,23,Bilgi Teknolojileri > Çevre Birimi > Hoparlörler > Logitech Z-150 2.0 Hoparlör Beyaz
738,47,http://www.webdensiparis.com/urun/philips-shl3000bl/00-dj-monitor-tipi-kulaklik_1169791.aspx?CatId=13586,Philips SHL3000BL/00 DJ Monitör Tipi Kulaklık,266,Elektronik ve Televizyon > Müzik/Ses Sistemleri > Kulaklık
739,225,http://www.hizlial.com/canon-crg-731m-magenta-toner-lbp7100c7110cmf8230cn/10305741,Canon CRG-731M Magenta Toner LBP7100C/7110C/MF8230CN,233,Bilgisayar > Yazıcı & Sarf Malzemeleri > Sarf Malzemeleri > Toner
740,6,http://www.webdenal.com/samsung-n7100-galaxy-note-2-ekran-koruyucu-on-film_654630.html,N7100 Galaxy Note 2 Ekran Koruyucu Ön Film,22,Telefon > Cep Telefonu Aksesuar > Koruyucu Film
741,2275,http://www.alalimbakalim.com/nikon-d7000-18-105mm-vr-kit-dijital-fotograf-makinesi.html,Nikon D7000 + 18-105mm VR Kit Dijital Fotoğraf Makinesi,242,
742,36,http://www.telepanya.com/asp/product/28923/S-link-SLX-179-15-metre-Altin-Uclu-VGA-Data-Kablosu,S-link SLX-179 15 metre Altın Uçlu VGA Data Kablosu,102,Bilgisayarlar > Çevre Birimleri > Kablolar > Prj. & VGA Kablosu > S-LINK
743,75,"http://www.mediamarkt.com.tr/mcs/product/CREATIVE-SBS-A120-75-dB-2-1-Hoparlör-Siyah,103452,504949,1458855.html?langId=-14",CREATIVE SBS A120 75 dB 2+1 Hoparlör Siyah,25,Bilgisayar > Bilgisayar Bileşenleri > Hoparlör Sistemleri
744,46,"http://www.istanbulbilisim.com.tr/everest-tk-5-lcd-led-slim-aski-aparati-fiyati,108357.html",Everest TK-5 Lcd-Led Slim Askı Aparatı,165,Tv Aksesuar > Everest
745,1842,"http://www.istanbulbilisim.com.tr/lg-42lb670v-led-tv-fiyati,112649.html",LG 42LB670V LED TV,70,Led Tv > LG
746,252,http://www.dijitall.com/store/ProductDetails.aspx?productid=228518,"PHILIPS 20"" LED,1600x900,5ms,Geniş,Parlak Siyah Monitor 203V5LSB26-62",31,Bilgisayar > Monitör
747,195,http://www.ereyon.com.tr/urun/hp-cn623a-murekkep-kartus-971.aspx,HP CN623A Mürekkep Kartuş 971,239,Bilgisayar > Sarf Malzemeler > Kartuş
748,739,http://www.hizlial.com/tefal-gv8930-pro-express-6-bar-buhar-basincli-buhar-kazanli-utu/10532760,Tefal GV8930 Pro Express 6 Bar Buhar Basınçlı Buhar Kazanlı Ütü,178,Beyaz Eşya & Elektrikli Ev Aletleri > Elektrikli Ev Aletleri > Ütüler
749,2849,"http://www.mediamarkt.com.tr/mcs/product/APPLE-iPhone-6-Plus-16-GB-Uzay-Grisi-Akıllı-Telefon,103452,504172,1505501.html?langId=-14",APPLE iPhone 6 Plus 16 GB Uzay Grisi Akıllı Telefon,48,Telefon > Cep Telefonları > Akıllı Telefon
750,316,http://www.webdenal.com/zyxel-nsa-325_675339.html,"Nsa-325 Depolma Üntesi Disksz(mak8tb-2x3,5"")",15,Bilgisayar Ürünleri > Veri Depolama > Veri Depolama Cihazları
751,184,"http://www.istanbulbilisim.com.tr/rf-09-fakir-radyator-en-ucuz-fiyatlari,49224.html",Fakir RF-09 Radyatör,227,Radyatör > FAKİR
752,238,http://www.webdenal.com/goldmaster-ranger-hd-plus-pvr_515452.html,Ranger Hd Plus Pvr Dijital Uydu Alıcısı,53,Fotoğraf / Elektronik > Elektronik > Ev Sinema / Müzik > Uydu Alıcı
753,205,http://www.webdenal.com/epson-c13t26364020_677304.html,"C13t26364020 Multıpack(b,c,m,y)-m-26xl-exp Xp-600,700,800 41,3 Ml-xl",195,Bilgisayar Ürünleri > Tüketim Malzemeleri > Kartuş
754,34,http://www.teknosa.com/urunler/110271448/hama-hm-121908-6-li-akim-korumali-priz-beyaz-2m,"HAMA HM 121908 6 lı Akım Korumalı Priz, Beyaz, 2m",51,SES VE GÖRÜNTÜ > KABLO > PRİZLER
755,20,"http://www.istanbulbilisim.com.tr/iwm-221rsk-inca-mouse-en-ucuz-fiyatlari,56031.html","Inca IWM-221RSK Kablosuz,Nano Alıcılı,3B+1,1600 DPI Kırmızı Optik Mouse",278,Mouse > INCA
756,17,http://www.pcdepo.com/frisby-fcr-40p-all-in-one-usb-kart-okuyucu,FRISBY FCR-40P ALL IN ONE USB KART OKUYUCU,187,FRISBY FCR-40P ALL IN ONE USB KART OKUYUCU
757,29,http://www.webdenal.com/mikado-md-10bt-m_734285.html,Md-10bt-m Tf Kart+fm Destekli Bluetooth Şarjlı Speaker,7,Bilgisayar Ürünleri > Çevre Birimleri > Hoparlörler
758,2749,http://www.ereyon.com.tr/urun/apple-iphone-6-plus-16gb.aspx,Apple iPhone 6 Plus 16GB,48,Telefonlar > Akıllı Telefonlar
759,1120,http://www.vatanbilgisayar.com/avh-x1500dvd-pioneer-oto-multimedya-sistemleri.html,AVH-X1500DVD PIONEER OTO MULTİMEDYA SİSTEMLERİ,231,Tüketici Elektroniği > Oto Ses Sistemleri > Oto Teyp > PIONEER
760,470,http://www.bizdehesapli.com/asus-dsl-ac68u-ac1900-g-bit-adsl2-2-4-p-urun-DSL-AC68U,ASUS DSL-AC68U AC1900 G.BIT.ADSL2/2 4/P,142,Bilgisayar > Ağ (Network) Ürünleri > Modem > ASUS DSL-AC68U AC1900 G.BIT.ADSL2/2 4/P
761,35,http://www.trdukkan.com/Products-3916-everest-eps-1460a-280w-peak-atx-power-supply-12-cm-fan-retail-box-kutulu.html,EVEREST EPS-1460A 280W PEAK Atx Power Supply 12 Cm Fan Retail Box (Kutulu),99,Bilgisayar Bileşenleri > Kasa Güç Kaynakları > EVEREST
762,76,http://www.vatanbilgisayar.com/logitech-mk240-wireless-desktop-black.html,LOGITECH MK240 WIRELESS DESKTOP (BLACK) 920-005789,179,OEM Ürünleri > Klavyeler > Klavye Mouse Set > LOGITECH
763,296,https://www.tuslagelsin.com/index.php?route=product/product&product_id=1747,Canon CRG-731C Toner Kartuş Mavi,137,Canon CRG-731C Toner Kartuş Mavi
764,43,http://www.kliksa.com/urun/medal-of-honor-warfighter-x360-oyun/900375688,MEDAL OF HONOR WARFIGHTER X360 OYUN,62,Oyun ve Oyun Konsolu > Oyunlar
765,162,http://www.novabilgisayar.com/bilgi.asp?ID=8759,ZALMAN CNPS11X Performa CPU Soğutucu 120mm Fanlı Intel 775 1155 1156 1366 2011 AMD AM2 AM3 FM1,203,OVERCLOCK VE SOĞUTMA > OEM > CNPS11X Performa
766,179,http://www.vatanbilgisayar.com/caflxm102m-reflexion-slr---ipad-messenger-canta--boz-kahve.html,CA.FLXM102M REFLEXİON SLR + İPAD MESSENGER ÇANTA BOZ KAHVE,167,Aksesuar Ürünleri > Çantalar ve Kılıflar > Notebook Çantaları > CASE LOGIC
767,289,"http://www.istanbulbilisim.com.tr/asus-memo-pad-7-me176cx-1b008a-intel-atom-z3745-8gb-ips-tablet-pc-fiyati,118638.html",Asus MeMO Pad 7 ME176CX-1B008A Intel Atom Z3745 8GB IPS Tablet Pc,186,Tablet Pc > ASUS
768,76,http://www.vatanbilgisayar.com/vento-m--hareketli-duvar-aski-aparati-10-32.html,"VENTO-M Hareketli Duvar Askı Aparatı 10""-32""",8,Tüketici Elektroniği > Askı Aparatları ve Sehbalar > Askı Aparatları > TEC
769,146,http://www.ereyon.com.tr/urun/logitech-g230-kafa-bantli-mikrofonlu-gaming-kulaklik.aspx,Logitech 981-000540 G230 Kafa Bantlı Mikrofonlu Gaming Kulaklık,212,Bilgisayar > Çevre Birimleri > Kulaklık & Mikrofon
770,246,http://www.exa.com.tr/canon/tonerler/canon_crg731c-373-22377.html,Canon CRG-731C Toner Kartuş Mavi,137,Sarf > Tonerler
771,2650,http://www.incehesap.com/apple-iphone-6-plus-16gb-fiyati-25358/,Apple iPhone 6 Plus 16GB Uzay Gri Cep Telefonu (MGA82TU/A),48,Telefon > Cep Telefonu
772,59,http://www.vatanbilgisayar.com/airties-air-2411-300mbps-dual-bant-kablosuz-n-usb-adaptor.html,AIRTIES AIR 2411 300MBPS DUAL-BANT KABLOSUZ-N USB ADAPTÖR,80,Network Ürünleri > Network Aksesuarları > Network Kart > AIRTIES
773,275,"http://www.nasabilgisayar.com/Cooler-Master-550W-RS550-80GAJ3-EU-Guc-Kaynagi,PR-7434830.html",Cooler Master 550W RS550-80GAJ3-EU Güç Kaynağı,268,Bilgisayar Bileşenleri > Kasalar > Güç Kaynakları
774,198,http://www.bizdehesapli.com/canon-crg-731c-toner-kartus-mavi-1500-sayfa-lbp7100-7110-8230-urun-CRG-731C,Canon CRG-731C Toner Kartuş Mavi 1500 Sayfa (LBP7100/7110/8230),137,Bilgisayar > Yazıcı/Tarayıcı/Fax > Yazıcı Tonerleri > Canon CRG-731C Toner Kartuş Mavi 1500 Sayfa (LBP7100/7110/8230)
775,1138,http://www.vatanbilgisayar.com/viewsonic-24-vg2401mh-ergonomik-oyuncu-monitoru.html,"VIEWSONIC 24"" VG2401MH ERGONOMIK OYUNCU MONITÖRÜ",138,OEM Ürünleri > Monitörler > Geniş Ekran > VIEWSONIC
776,41,http://www.worldteknoloji.com/Products-11431-microsoft-mobile-3000-v2-2ef-00003-kablosuzusb-nano-alicili-siyah-mouse.html,Microsoft Mobile 3000 V2 2EF-00003 Kablosuz+USB Nano Alıcılı Siyah Mouse,133,Bilgisayar Bileşenleri > Mouse > Microsoft
777,1298,http://www.kliksa.com/urun/canon-i-sensys-mf-6140dn-siyahbeyaz-cok-fonksiyonlu-yazici/902042417,Canon i-SENSYS MF-6140DN Siyah/Beyaz Çok Fonksiyonlu Yazıcı,18,Bilgisayar > Yazıcılar > Yazıcı
778,199,http://www.teknosa.com/urunler/125084706/aral-dragon-age-inquisition-pc-oyun,ARAL DRAGON AGE INQUISITION PC OYUN,170,OYUN &AMP; HOBİ > OYUN & YAZILIM > PC
779,38,http://www.trdukkan.com/Products-12511-everest-tk-5-42--55-lcd-led-slim-duvar-aski-aparati.html,EVEREST TK-5 42 - 55 LCD-LED SLIM Duvar Askı Aparatı,165,Tüketici Elektroniği > Televizyonlar > EVEREST
780,259,http://www.hizlial.com/wd-my-passport-for-mac-1tb-25-usb-30-tasinabilir-disk-wdbluz0010bsl-eesn/10499220,"WD My Passport for Mac 1TB 2.5"" USB 3.0 Taşınabilir Disk WDBLUZ0010BSL-EESN",222,Bilgisayar > Veri Depolama
781,147,http://www.dijitall.com/coolermast-n200-usb3.0-siyah-mini-tower-atx-kasa-psu-yok-rc-nse-200-kkn1,"COOLERMAST N200 USB3.0, Siyah Mini Tower ATX Kasa (PSU Yok) RC-NSE-200-KKN1",104,Bilgisayar > Donanım Parçaları > Case & Power Supply
782,75,http://www.bimeks.com.tr/urun/128922/logitech-mk240-kablosuz-klavye-mouse-set.aspx,Logitech MK240 Kablosuz Klavye Mouse Set,179,Bilgi Teknolojileri > Çevre Birimi > Klavye & Mouse Set > Logitech MK240 Kablosuz Klavye Mouse Set
783,11,"http://www.istanbulbilisim.com.tr/sdcz52-008g-b35-sandisk-flash-bellek-en-ucuz-fiyatlari,45943.html","SANDISK SDCZ52-008G-B35 8GB USB 2.0, Swich, Flash Bellek",191,Flash Bellek > SANDISK
784,36,http://www.webdenal.com/canon-cli-526bk_652978.html,Clı-526bk Siyah Kartuş - Mg5150/5250/6150/8150,180,Bilgisayar Ürünleri > Tüketim Malzemeleri > Kartuş
785,535,"http://www.mediamarkt.com.tr/mcs/product/ASUS-DSL-AC68U-Çift-Bant-Kablosuz-AC1900-Gigabit-ADSL-VDSL-Modem-Router,103452,504951,1754353.html?langId=-14",ASUS DSL-AC68U Çift Bant Kablosuz-AC1900 Gigabit ADSL/VDSL Modem Router,142,Bilgisayar > Bilgisayar Bileşenleri > Modemler
786,42,http://www.jettekno.com/Products-11431-microsoft-mobile-3000-v2-2ef-00003-kablosuzusb-nano-alicili-siyah-mouse.html,Microsoft Mobile 3000 V2 2EF-00003 Kablosuz+USB Nano Alıcılı Siyah Mouse,133,OEM > Mouse
787,1195,http://www.trdukkan.com/Products-24074-sapphire-4gb-r9-290x-oc-tri-x-gddr5-512-bit-11226-00-40g-hdmi-2xdvi-ati-16x.html,SAPPHIRE 4GB R9 290X OC TRI-X GDDR5 512 Bit 11226-00-40G HDMI 2xDVI ATI 16X,223,Bilgisayar Bileşenleri > Ekran Kartları > SAPPHIRE
788,227,http://www.buroteknik.com/philips-193v5lsb3-led-monitor-fiyati_132571.html,"Philips 193V5LSB2-62 18.5"" 1366x768 5ms LED Monitör",156,Bilgisayar Tablet Yazıcı > Monitörler
