id,Product_Prices,Original_Crawled_URLs,Raw_Entire_Dataset,Product_Classes,Raw_Product_Categories
673,331,http://www.trdukkan.com/Products-28279-airties-air5750-1600mbps-4-port-ethernet-kablosuz-ethernet-usb-adsl2-vdsl2-ttnet-fiber-firewall-modem-bittorent-destegi.html,AIRTIES AIR5750 1600Mbps 4 Port Ethernet Kablosuz-Ethernet-Usb ADSL2/VDSL2/TTNET FİBER Firewall Modem BitTorent Desteği,76,Çevre Birimleri > Modemler > AIRTIES
674,54,http://www.bedavacim.com.tr/ASUS-USB-N13-300MBPS-KABLOSUZ-N-USB-ADAPTC396R_18392.html,ASUS USB-N13 300MBPS KABLOSUZ-N USB ADAPTÖR,181,Bilgisayar > Ag / Modem > Wireless Adaptör
675,44,http://www.teknosa.com/urunler/145053585/transcend-premium-uhs-i-16gb-u1-45mbs-300x-micro-s,TRANSCEND PREMIUM UHS-I 16GB U1 45MB/s (300X) MICRO SDHC ADAPTORLU HAFIZA KARTI,273,TELEKOM > HAFIZA KARTI
676,69,http://www.teknosa.com/urunler/125340305/logitech-980-000815-z150-snow-white-speaker,LOGITECH 980-000815 Z150 SNOW WHITE SPEAKER,23,BİLGİSAYAR > ÇEVRE BİRİMLERİ > BİLGİSAYAR HOPARLÖRÜ
677,17,http://www.webdenal.com/inca-iwm-221rsk_689368.html,Iwm-221rsk Wireless ''pil Hediyeli'' Kırmızı Mouse,278,Bilgisayar Ürünleri > Çevre Birimleri > Mouse
678,188,http://www.webdenal.com/sony-nwzb183f_720364.html,Nwzb183f 4gb Fm Radyo-mp3 Çalar Siyah Renk Outlet,249,
679,540,http://www.deposhop.com/urun/corsair-force-gs-240-gb-ssd-disk-cssd-f240gbgs-bk,Corsair Force GS 240 GB SSD Disk CSSD-F240GBGS-BK,197,Bilgisayar Bileşenleri > HardDisk
680,690,http://www.ucuzlukcu.com/urunler/samsung-sl-c460w-wi-fi-renkli-lazer-fot-tar-yaz-a4-ydecv/,Samsung SL-C460W Wi-Fi Renkli Lazer Fot/Tar/Yaz-A4,244,Bilgisayar > Yazıcılar ve Aksesuarlar > Yazıcılar
681,1497,http://www.teknobiyotik.com/donanim/ekran-kart/sapphire-radeon-r9-290x-oc-tri-x-4gb-ddr5-512-bit-pci-ekspres-ekran-karti-11226-00-40g.html,Sapphire Radeon R9 290X Tri-X OC Version 4GB DDR5 512 Bit PCI Ekspres Ekran Kartı (11226-00-40G),223,Ekran Kartı
682,490,http://www.webdenal.com/corsair-bc-cssd-f240gbgs-bk_521617.html,"240gb Force 3 2.5"" Sata3 6gb(555/525) Bc-cssd-f240gbgs-bk",197,Bilgisayar Ürünleri > Veri Depolama > SSD Disk
683,99,"http://www.mediamarkt.com.tr/mcs/product/LOGITECH-920-005789-MK240-Kablosuz-Klavye-Beyaz,103452,504945,1312755.html?langId=-14",LOGITECH 920-005789 MK240 Kablosuz Klavye Beyaz,179,Bilgisayar > Bilgisayar Bileşenleri > Klavye
684,11,http://www.kliksa.com/urun/sandisk-8-gb-cruzer-switch-usb-bellek-sdcz52-008g-b35/900382070,SANDISK 8 GB CRUZER SWITCH USB BELLEK SDCZ52-008G-B35,191,Bilgisayar > HDD & Veri Depolama > USB Bellek
685,1499,http://www.ereyon.com.tr/urun/sony--xperia-z2.aspx,Sony Xperia Z2,93,Telefonlar > Akıllı Telefonlar
686,47,http://www.webdenal.com/corsair-flash-voyager-mini-cmfusbmini-16gb_615266.html,"Usb 3.0 16gb Voyager Mini3, Key-ring Size, Compatible With Windows And Mac Formats, Plug And Play",258,Bilgisayar Ürünleri > Veri Depolama > USB Flash Bellek > 16 GB
687,1729,http://www.bizdeuygun.com/iPad-Air-2-64GB-WiFi-Gold-MH182TU-A_212253.html,iPad Air 2 64GB WiFi Gold MH182TU/A,246,Bilgisayar > Tablet Bilgisayarlar
688,1099,http://www.kliksa.com/urun/samsung-sm-t800-tab-s-105-16gb-beyaz-tablet/902170877,Samsung SM-T800 Tab S 10.5 16GB Beyaz Tablet,112,Bilgisayar > Tablet PC
689,2449,http://www.teknosa.com/urunler/110015225/samsung-ue48h6270-smart-fhd-3d-dvb-s-led-lcd-tv-2,SAMSUNG UE48H6270 SMART FHD 3D DVB-S LED LCD TV + 2 Gözlük,87,SES VE GÖRÜNTÜ > TELEVİZYONLAR > LED TV
690,42,http://www.bizdeuygun.com/HP-KRT-NO-933XL-MAVC4B0_150738.html,HP KRT NO 933XL MAVİ,20,Bilgisayar > Yazıcı ve Sarf Malzemeleri > Kartuş ve Tonerler
691,121,http://www.ereyon.com.tr/urun/sony-nwzb183-cew-walkman.aspx,Sony NWZB183.CEW 4 Gb MP3 Çalar,249,Bilgisayar > MP3 Player & Ses Kayıt > MP3 & MP4 Player
692,45,http://www.hizlial.com/frisby-fk-w98qu-kablosuz-klavye-mouse-set/10301867,Frisby FK-W98QU Kablosuz Klavye Mouse Set,77,Bilgisayar > Çevre Birimleri > Klavye Mouse Setler
693,62,http://www.webdenal.com/oki-ml5720-5790-serit-44173405-_688317.html,Ml5720/5790 Şerit (44173405),105,Bilgisayar Ürünleri > Tüketim Malzemeleri > Şerit
694,130,http://www.buroteknik.com/pc-world-of-warcraft-warlords-of-draenor_154451.html,PC WORLD OF WARCRAFT WARLORDS OF DRAENOR,128,Oyun ve Oyun Konsolları > PC Oyunları
695,214,http://www.ereyon.com.tr/store/ProductDetails.aspx?productid=494496,"XEROX 6121MFP HIGH CAPACITY BLACK 2,500 Pages",68,Bilgisayar > Sarf Malzemeler > Toner
696,60,http://www.teknobiyotik.com/network/kablosuz-ag-adaptorleri/asus-usb-n13-300mbps-kablosuz-usb-adaptor.html,Asus USB-N13 Wireless-N 300mbps USB Adaptör,181,Kablosuz Ağ Adaptör
697,246,http://www.webdenal.com/airties-air-5750_720627.html,Aır-5750 1200 Mbps 802.11ac 4 Port Kablosuz Vdsl2/adsl2 Modem Router,76,Bilgisayar Ürünleri > Network / Modem > ADSL Modem
698,1728,http://www.netreyonum.com/urun/samsung-g850f-galaxy-alphacep-telefonu_235586.aspx,Samsung G850F Galaxy Alpha Cep Telefonu,9,
699,49,http://www.bizdeuygun.com/Medal-of-Honor-Warfighter_75854.html,Medal of Honor: Warfighter,62,Elektronik
700,1136,http://www.hizlial.com/viewsonic-24-vg2401mh-1ms-ergonomik-oyuncu-monitoru/10528151,"Viewsonic 24"" VG2401mh 1ms Ergonomik Oyuncu Monitörü",138,Bilgisayar > Çevre Birimleri > Monitörler
701,135,http://www.ereyon.com.tr/store/ProductDetails.aspx?productid=10527546,WORLD OF WARCRAFT WARLORDS OF DRAENOR PC,128,Hobi & Oyun Konsolları > Oyun&Oyun Konsolu > Bilgisayar Oyunları
702,36,http://www.bimeks.com.tr/urun/135203/addison-ip-262-7-tablet-kilifi-standli-pembe.aspx,"Addison IP-262 7"" Tablet Kılıfı Standlı Pembe",216,"Aksesuar > Çanta - Kılıf > Tablet Kılıfı > Addison IP-262 7"" Tablet Kılıfı Standlı Pembe"
703,37,http://www.netsiparis.com/brother-lc47c-murekkep-kartus,Brother Lc47C Mürekkep Kartuş,59,Bilgisayar > Bilgisayar Parçaları > Tüketim Malzemeleri > Kartuşlar > Brother
704,233,http://www.bizdeuygun.com/PHILIPS-18-5-LED-1366x768-5ms-GeniC59F-Parlak-Siyah-MonitC3B6r_149241.html,"PHILIPS 18,5"" LED 193V5LSB2-62",156,Bilgisayar > Monitörler
705,24,http://www.jettekno.com/Products-20707-frisby-25-fhc-2530s-95mm-sata-usb-30-harddisk-kutusu.html,FRISBY 2.5 FHC-2530S 9.5mm Sata Usb 3.0 Harddisk Kutusu,130,OEM > Harddiskler
706,19,http://www.vatanbilgisayar.com/everest-km-240-kablosuz-mouse-kirmizi.html,EVEREST KM-240 Kablosuz Mouse Kırmızı,74,OEM Ürünleri > Mouse > Notebook Mouse > EVEREST
707,1149,http://www.birnumaram.com/Samsung-Galaxy-Tab-S-SM-T800-Tablet_158648.html,Samsung Galaxy Tab S SM-T800 Tablet,112,Bilgisayar > Taşınabilir Bilgisayar > Tablet
708,71,http://www.kliksa.com/urun/hattrick-ab-100-ab-roller-mekik-aleti/902279298,Hattrick AB-100 AB Roller Mekik Aleti,162,Spor & Outdoor > Fitness Kondisyon > Mekik Aletleri
709,331,http://www.bedavacim.com.tr/ZYXEL-NSA-325-2x4TB-DISK-DESTEKLI-DEPOLAMA-uNiTESi_51718.html,ZYXEL NSA-325 2x4TB DISK DESTEKLI DEPOLAMA ÜNİTESİ,15,Bilgisayar > Ag / Modem > Network Kartları
710,1241,http://www.vatanbilgisayar.com/optimum-l-3-kva-1_1-lcd-online-ups.html,POWERSONIC OPTIMUM L 3 KVA 1/1 LCD ONLINE UPS,114,Çevre Birimleri > Kesintisiz Güç Kaynakları > On Line > POWERSONIC
711,82,http://www.vatanbilgisayar.com/atr-17-46-128-cm-tasima-cantali-tribod.html,ADDISON ATR-17 46-128 CM TAŞIMA ÇANTALI TRİBOD,245,Tüketici Elektroniği > Fotoğraf Makinesi Lensleri > Tripod > ADDISON
712,39,"http://www.istanbulbilisim.com.tr/brother-lc47c-mavi-murekkep-kartusu-fiyati,115105.html",Brother LC47C Mavi Mürekkep Kartuşu,59,Mürekkep Kartuşları > Brother
713,29,http://www.trdukkan.com/Products-27188-s-link-slx-304-hdmi-to-hdmi-3d-altin-uc-24k-korkilif-goruntu-kablosu-10-metre-.html,S-LINK SLX-304 Hdmi to Hdmi 3D Altın Uç 24K + Kor.Kılıf Görüntü Kablosu ( 10 Metre ),192,Kablolar > S-LINK
714,151,http://www.deposhop.com/urun/logitech-g230-kablolu-oyuncu-kulakligi-981-000540,Logitech G230 Kablolu Oyuncu Kulaklığı 981-000540,212,Çevre Birimleri > Mikrofon ve Kulaklıklar
715,1896,http://www.incehesap.com/asus-gtx780-3gb-erkan-karti-fiyati-25329/,Asus GTX780 POSEIDON 384Bit 3GB DDR5 Ekran Kartı,90,Bilgisayar > Bilgisayar Bileşenleri > Ekran Kartı
716,30,http://www.ucuzlukcu.com/urunler/addison-300897-13-3-gri-bilgisayar-notebook-cantasi-zresb/,Addison 300897 13.3` Gri Bilgisayar Notebook Çantası,163,Bilgisayar > Aksesuarlar > Notebook Aksesuarları > Notebook Çantaları
717,95,http://www.extraucuzluk.com/urun/hp-c4906a-siyah-kartus-of-pro-8000-8500940xl_134898.aspx?CatId=224,HP C4906A SİYAH KARTUŞ OF PRO 8000-8500940XL,172,Bilgisayar > Bilgisayar Bileşenleri > Tüketim Malzemeleri > Yazıcı Kartuşları
718,191,http://www.sanalreyonum.com/seagate-2-5-1tb-backup-plus-usb-3-0-siyah.html,Seagate 2.5 1TB Backup Plus USB 3.0 Siyah,116,
719,1470,http://www.eksenbilgisayar.com/urun/canon-eos-600d-18mp-30-lcd-ekran-18-55-is-ii-lens-dijital-slr-fotograf-makinesi.aspx,CANON EOS 600D 18MP 3.0 LCD EKRAN 18-55 DC LENS DİJİTAL SLR FOTOĞRAF MAKİNESİ,260,Elektronik > Fotoğraf Makinesi > Dijital SLR
720,363,http://www.ucuzlukcu.com/urunler/corsair-hydro-h100i-cw9060009-ww-sivi-sogutma-xiamw/,Corsair Hydro H100i CW9060009-WW Sıvı Soğutma,16,Bilgisayar > Sarf Malzemeleri > Soğutucu ve Fanlar > Fanlar
721,659,http://www.gold.com.tr/sony-hdr-cx240eb-avchd-memory-video-kamera_u,Sony HDR-CX240EB AVCHD Memory Video Kamera,19,Foto&Kamera > Video Kamera
722,26,https://www.yuppigo.com/Hangars/HangarsDetay.aspx?Xmlluckys=ypg-351403&TTEC-PLUS-TK-150-BEYAZ-DUVAR-TIPI-TELEFON,T.TEC PLUS TK-150 BEYAZ DUVAR TİPİ TELEFON,32,Telefon >  Telsiz / Masaüstü Telefonlar >  Masaüstü Telefonlar
723,27,http://www.bilisimport.com/t.tec-plus-tk-150-siyah-duvar-tipi-telefon,T.TEC PLUS TK-150 SİYAH DUVAR TİPİ TELEFON,32,Telefon > Duvar Tipi Telefon
724,26,http://www.trdukkan.com/Products-20707-frisby-25-fhc-2530s-95mm-sata-usb-30-harddisk-kutusu.html,FRISBY 2.5 FHC-2530S 9.5mm Sata Usb 3.0 Harddisk Kutusu,130,Bilgisayar Bileşenleri > Harddiskler > FRISBY
725,653,http://www.webdenal.com/samsung-sl-c460w_679754.html,Sl-c460w Kablosuz Renkli? Lazer Ağ Yazici,244,Bilgisayar Ürünleri > Yazıcı/Tarayıcı > Çok Fonksiyonlu Lazer
726,1513,"http://www.istanbulbilisim.com.tr/samsung-galaxy-alpha-g850-beyaz-cep-telefonu-fiyati,135530.html",Samsung Galaxy Alpha G850 Beyaz Cep Telefonu,9,Cep Telefonu > SAMSUNG
727,54,http://www.birnumaram.com/X360-MEDAL-OF-HONOR-WARFIGHTER-fiyatlari.html,X360 MEDAL OF HONOR WARFIGHTER,62,Oyun Dünyası > Oyunlar
728,99,http://www.vatanbilgisayar.com/nwzb173b-4gb-siyah-mp3-player.html,SONY NWZB173B 4GB SİYAH MP3 PLAYER,177,Tüketici Elektroniği > MP3 Çalar > Mp3 > SONY
729,11,http://www.eksenbilgisayar.com/urun/frisby-fcr-40p-tasinabilir-usb-20-kart-okuyucu.aspx,FRISBY FCR-40P Taşınabilir Usb 2.0 Kart Okuyucu,187,Çevre Birimler > Kart Okuyucu
730,450,http://www.vatanbilgisayar.com/momentum-on-ear-kulakustu-kulaklik--kahverengi.html,MOMENTUM ON-EAR KULAKÜSTÜ KULAKLIK- (KAHVERENGİ),169,Aksesuar Ürünleri > Kulaklık ve Mikrofon > HeadSet Kulaklık > SENNHEISER
731,296,http://www.deposhop.com/urun/xigmatek-cpa-070bcd-u42-700w-82-plus-bronze-psu,Xigmatek CPA-070BCD-U42 700W 82 Plus Bronze PSU,225,Bilgisayar Bileşenleri > Power Supply
732,1199,http://www.gold.com.tr/canon-mf6140dn-lazer-yazici-tarayici-fotokopi-faks_u,Canon MF6140DN Lazer Yazıcı Tarayıcı Fotokopi Faks,18,Bilgisayar > Yazıcı > Çok İşlevli Lazer
733,60,http://www.sanalreyonum.com/bilgisayar/oki-serit-5720-5790-serit-44173405.html,OKI Şerit 5720-5790 Şerit (44173405),105,
734,15,http://www.dijitall.com/everest-usb-kirmizi-2.4ghz-optik-kablosuz-mouse-km-240,EVEREST Usb Kırmızı 2.4Ghz Optik Kablosuz Mouse KM-240,74,Bilgisayar > Klavye & Mouse
735,2770,"http://www.istanbulbilisim.com.tr/apple-iphone-6-plus-16gb-uzay-gri-cep-telefonu-fiyati,130825.html",Apple iPhone 6 Plus 16GB Uzay Gri Cep Telefonu,48,Cep Telefonu > APPLE IPHONE
736,59,http://www.netsiparis.com/targus-thd03804eu-click-in-pad-air-kilif-pembe,Targus Thd03804Eu Click-In Pad Air Kılıf Pembe,234,Bilgisayar > Bilgisayar-Dizüstü > iPad Aksesuarları > iPad Kılıf > Targus
737,15,http://www.teknosa.com/urunler/135172564/transcend-8gb-class-4-sdhc-hafiza-karti,TRANSCEND 8GB CLASS 4 SDHC HAFIZA KARTI,34,FOTOĞRAF &AMP; VİDEO KAMERA > HAFIZA KARTI
738,168,http://www.dijitall.com/pc-world-of-warcraft-warlords-of-draenor,PC WORLD OF WARCRAFT WARLORDS OF DRAENOR,128,Hobi & Oyun Konsolları > Oyunlar > PC Oyunu
739,38,http://www.kliksa.com/urun/canon-cli-551-c/901758539,Canon CLI-551 C,10,Bilgisayar > Yazıcılar > Kartuş-Toner-Drum
740,30,http://www.vatanbilgisayar.com/rdh654-17cm-4-yollu-hoparlor-bas-mid-2tiz-180-w.html,"RDH654 17cm 4 Yollu Hoparlör (Bas-Mid-2Tiz), 180 W",226,Tüketici Elektroniği > Oto Ses Sistemleri > Hoparlör > ROADSTAR
741,25,http://www.vatanbilgisayar.com/2ek7030-glaxy-s5-ekran-koruyucu-iz-birakmayan.html,2EK7030 GLAXY S5 EKRAN KORUYUCU İZ BIRAKMAYAN,144,Aksesuar Ürünleri > Çantalar ve Kılıflar > Ekran Koruyucu > TTEC
742,233,http://www.pcdepo.com/samsung-18-5-s19c150f-led-5ms-siyah-monitor,Samsung 18.5 S19C150F LED 5ms Siyah Monitör,272,Samsung 18.5 S19C150F LED 5ms Siyah Monitör
743,205,http://www.worldteknoloji.com/Products-17335-philips-185-193v5lsb2-62-5ms-analog-led-monitor-parlak-siyah.html,PHILIPS 18.5 193V5LSB2/62 5Ms Analog Led Monitör Parlak Siyah,156,Bilgisayar Bileşenleri > Monitörler > PHILIPS
744,139,"http://www.mediamarkt.com.tr/mcs/product/ARAL-World-of-Warcraft:-Warlords-of-Draenor-PC,103452,465882,1681039.html?langId=-14",ARAL World of Warcraft: Warlords of Draenor PC,128,Oyun & Hobi > Oyunlar > PC Oyunları
745,64,http://www.webdenal.com/energizer-f12-8758_647847.html,(f12-8758) Universal Şarj Cihazı -,5,Fotoğraf / Elektronik > Elektronik > Piller Ve Şarj Cihazları
746,529,http://www.teknosa.com/urunler/125430411/asus-dsl-ac68u-ac1900-4port-torrent-bulut-vpn-ewan,ASUS DSL-AC68U AC1900 4PORT TORRENT BULUT VPN EWAN 3G DLNA ADSL2+ VDSL FIBER GIGABIT MODEM ROUTER,142,BİLGİSAYAR > AĞ/MODEM > WIRELESS ROUTER
747,35,http://www.vatanbilgisayar.com/lcaehjackpk2-audio-stereo-35mm-jack-to-35mm-jack-ses-kablosu-15-m--pembe.html,LCAEHJACKPK2 AUDIO STEREO 3.5MM JACK TO 3.5MM JACK SES KABLOSU 1.5 M- (PEMBE),150,Aksesuar Ürünleri > Kablolar > Ses Kabloları > ENERGIZER
748,2849,http://www.kliksa.com/urun/apple-iphone-6-plus-16-gb-silver-akilli-telefon/902214190,Apple iPhone 6 Plus 16 GB Silver Akıllı Telefon,48,Telefon > Akıllı Telefonlar
749,155,http://www.webdenal.com/apple-md777tz-a_499779.html,Ipod Shuffle Md777tz-a 2 Gb Mor,184,Fotoğraf / Elektronik > Elektronik > MP3 / iPod > iPod
750,40,http://www.ucuzlukcu.com/urunler/mikado-md-10bt-kirmizi-tf-kart-fm-destekli-bluetooth-sarjli-speaker-fklqu/,Mikado MD-10BT Kırmızı TF Kart+FM Destekli Bluetooth Şarjlı Speaker,7,Bilgisayar > Çevre Birimleri > Ses Sistemleri > Multimedia Ses Sistemleri
751,330,http://www.bilisimport.com/airties-air-5750-1200mbps-11ac-kablosuz-adsl2/vdsl2-modem,AIRTIES AIR-5750 1200MBPS 11AC KABLOSUZ ADSL2+/VDSL2 MODEM,76,OEM & Çevre Birimleri > Modem > ADSL Modem
752,36,http://www.bilisimport.com/addison-smg-tab3-03-10.1-gri-samsung-galaxy-tab3-tablet-pc-kilifi,Addison SMG-TAB3-03 10.1 Gri Samsung Galaxy Tab3 Tablet Pc Kılıfı,280,Aksesuar & Sarf Malz. > Çantalar > Tablet Çantaları
753,105,"http://www.istanbulbilisim.com.tr/brother-lc77xl-bk-siyah-murekkep-kartusu-fiyati,115137.html",Brother LC77XL-BK Siyah Mürekkep Kartuşu,275,Mürekkep Kartuşları > Brother
754,24,http://www.bizdehesapli.com/frisby-fhc-2530s-usb-hdd-kutu-2-5inc-sata-urun-FHC-2530S,"FRISBY FHC-2530S USB HDD KUTU 2,5inc (SATA)",130,"Bilgisayar > Aksesuarlar > Taşınabilir Harddisk Kutuları > FRISBY FHC-2530S USB HDD KUTU 2,5inc (SATA)"
755,34,http://www.extraucuzluk.com/urun/hp-cn054a-mavi-kartus-61006600no933xl_187777.aspx?CatId=224,HP CN054A MAVİ KARTUŞ 61006600NO933XL,20,Bilgisayar > Bilgisayar Bileşenleri > Tüketim Malzemeleri > Yazıcı Kartuşları
756,58,http://www.vatanbilgisayar.com/asus-usb-n13-300mbps-kablosuz-n-usb-adaptor.html,ASUS USB-N13 300MBPS KABLOSUZ-N USB ADAPTÖR,181,Network Ürünleri > Network Aksesuarları > Network Kart > ASUS
757,856,http://www.bilisimport.com/sony-xperia-m2-aqua-blc-8-mp-kamera-bluetooth-wifi-4g-fm-xperia-m2-aqua-8gb-siyah,SONY XPERIA-M2-AQUA-BLC 8 MP KAMERA BLUETOOTH WIFI 4G FM XPERIA M2 AQUA 8GB SİYAH,38,Telefon > Cep Telefonları
758,13,http://www.gold.com.tr/snopy-sn-10b-ipod-ipad-iphone-mp3-superbass-kulaklik_u,Snopy SN-10B iPod+iPad+iPhone+mp3 Süperbass Kulaklık,103,Bilgisayar > Çevre Birimleri > Kulaklık
759,6887,"http://www.istanbulbilisim.com.tr/nex-vg30ehb-sony-en-ucuz-fiyatlari-kampanyalar,61766.html",Sony NEX-VG30EHB Değiştirilebilir Objektifli Full HD Video Kamera,254,Video Kamera > SONY
760,2984,http://www.exa.com.tr/apple/cep_telefonlari/iphone_6-346-24208.html,Iphone 6 Plus 16GB SpaceGray-Apple Türkiye Garanti,48,Tüketici Elektroniği > Cep Telefonları
761,42,http://www.hizlial.com/canon-cli-526bk-siyah-murekkep-kartus-mg5150mg6150ip4850ix6550/10232770,Canon Cli-526BK Siyah Mürekkep Kartuş MG5150/MG6150/IP4850/IX6550,180,Bilgisayar > Yazıcı & Sarf Malzemeleri > Sarf Malzemeleri > Mürekkep Kartuşları
762,55,http://www.kliksa.com/urun/asus-usb-n13-300-mbps-80211n-ag-adaptoru/902210954,ASUS USB-N13 300 Mbps 802.11n Ağ Adaptörü,181,Bilgisayar > Ağ Modem > Wireless Adaptör
763,516,http://www.vatanbilgisayar.com/gigabyte-z97x-gaming-5-intel-z97-soket-1150-ddr3-3200mhzoc-hdmidvi-anakart.html,GIGABYTE Z97X-Gaming 5 Intel Z97 Soket 1150 DDR3 3200MHz(O.C) HDMI&DVI Anakart,126,OEM Ürünleri > Anakartlar > INTEL Uyumlu > GIGABYTE
764,1570,http://www.teknolojiankara.com/Products-URUN2082144-samsung-g850f-galaxy-alpha-cep-telefonu.html,Samsung G850F Galaxy Alpha Cep Telefonu,9,Cep Telefonları > SAMSUNG
765,1206,http://www.deveyuku.com/urun/nikon-coolpix-p510dijital-fotograf-makinasi_62417.aspx,Nikon CoolPix P510 Dijital Fotoğraf Makinası,132,Dijital Fotoğraf Makinesi > Resim > NIKON > Nikon CoolPix P510 Dijital Fotoğraf Makinası
766,118,http://www.ereyon.com.tr/urun/corsair-value-4-gb-ddr3-1333-cmv4gx3m1a1333c9.aspx,Corsair Value 4 GB DDR3 1333 MHz CL9 Tek Modül Ram (CMV4GX3M1A1333C9),94,Bilgisayar > Bilgisayar Bileşenleri > Bellek (Ram)
767,30,http://www.bedavacim.com.tr/BROTHER-LC-37C-MAVC4B0-KARTUC59E_20661.html,BROTHER LC-37C MAVİ KARTUŞ,54,Bilgisayar > Sarf Malzemeleri > Mürekkep Kartuş
768,549,http://www.gold.com.tr/nikon-coolpix-s800c-siyah-dijital-fotograf-makinesi_u,Nikon Coolpix S800C Siyah Dijital Fotoğraf Makinesi,78,Foto&Kamera > Dijital Fotoğraf Makinesi
769,212,http://www.netsiparis.com/philips-18-5inc-193v5lsb2-62-5ms-led-monitor,"Philips 18,5inç 193V5LSB2/62 5ms Led Monitör",156,Bilgisayar > Bilgisayar Parçaları > Monitör > Led Monitörler > Philips
770,273,http://www.vatanbilgisayar.com/rf-9-turbo-yagli-radyator.html,RF 9 TURBO YAĞLI RADYATÖR,227,Küçük Ev Aletleri > Isıtıcılar > FAKIR
771,24,http://www.gold.com.tr/s-link-slx-301-hdmi-to-hdmi-1-5m-altin-uclu-24k-kor-kilif-1-4-ver-3d-kablo_u,S-link SLX-301 HDMI TO HDMI 1.5m Altın Uçlu 24K + Kor.Kılıf 1.4 Ver. 3D Kablo,176,Elektronik > Televizyon > TV Aksesuarları > Kablo - Sarf Malzemeler
772,487,http://www.telepanya.com/asp/product/91278/ASUS-DSL-AC68U-AC1900-4PORT-1900MBIT-ADSL-VDSL-FIBER-DESTEKLI-GIGABIT-MODEM-ASUS,ASUS DSL-AC68U AC1900 4PORT 1900MBİT ADSL-VDSL-FIBER DESTEKLİ GIGABIT MODEM ASUS,142,Bilgisayarlar > Network Ürünleri > Modem Ürünleri
773,1553,http://www.pcdepo.com/lenovo-ideapad-z5070-59-424576-notebook,Lenovo İdeapad Z5070 59 424576 Notebook,120,Lenovo İdeapad Z5070 59 424576 Notebook
774,47,"http://www.istanbulbilisim.com.tr/airties-air-2411-300-mbps-11n-kablosuz-usb-adaptor-fiyati,37318.html",AirTies Air 2411 300 Mbps 11N Kablosuz USB Adaptör,80,Wireless Adaptör > AIRTIES
775,60,http://www.vatanbilgisayar.com/braun-hd-130-satin-hair-1-stylego-seyahat-tipi-sac-kurutma-makinesi-1200-watt.html,BRAUN HD 130 SATİN HAİR 1 STYLE&GO SEYAHAT TİPİ SAÇ KURUTMA MAKİNESİ (1200 WATT),207,Küçük Ev Aletleri > Kişisel Bakım Ürünleri > Saç Kurutma Makineleri > BRAUN
776,102,http://www.trdukkan.com/Products-13818-corsair-value-4gb-1333mhz-ddr3-cl9-pc-ram-cmv4gx3m1a1333c9.html,CORSAIR Value 4GB 1333Mhz DDR3 CL9 Pc Ram CMV4GX3M1A1333C9,94,Bilgisayar Bileşenleri > Bellekler > CORSAIR
777,39,http://www.gold.com.tr/microsoft-wireless-mobile-3000-mouse-2ef-00003-_u,Microsoft Wireless Mobile 3000 Mouse (2EF-00003),133,Bilgisayar > Çevre Birimleri > Mouse
778,2023,http://www.buroteknik.com/en-ucuz-samsung-ue-40h7000-40-inc-3d-led-tv-fiyati-ozellikleri_145295.html,"Samsung UE-40H7000 40"" 800Hz Full HD 3D LED Televizyon",211,Elektronik Televizyon > Televizyon > LED Televizyon
779,225,http://www.extraucuzluk.com/urun/195-philips-203v5lsb26-5ms-siyah-led-monitor_187775.aspx?CatId=175,19.5 PHILIPS 203V5LSB26 5MS SİYAH LED MONİTÖR,31,Bilgisayar > Bilgisayar Bileşenleri > Monitörler > LED
780,168,http://www.ereyon.com.tr/store/ProductDetails.aspx?productid=10533949,PS3 DRAGON AGE INQUISITION,21,Hobi & Oyun Konsolları > Oyun&Oyun Konsolu > Playstation Oyunları > Playstation 3 Oyunları
781,267,http://www.bedavacim.com.tr/Korkmaz-A367-05-Kahve-Makinasi_15845.html,Korkmaz A367-05 Kahve Makinası,110,Mutfak > Çay Makinesi
782,23,http://www.deposhop.com/urun/snopy-sn-50-kirmizi/siyah-mikrofonlu-kulaklik,Snopy SN-50 Kırmızı/siyah Mikrofonlu Kulaklık,121,Çevre Birimleri > Mikrofon ve Kulaklıklar
783,48,http://www.ucuzlukcu.com/urunler/addison-smg-tab3-01-10-1-kirmizi-samsung-galaxy-tab3-tablet-pc-kilifi-ypbal/,Addison SMG-TAB3-01 10.1` Kırmızı Samsung Galaxy Tab3 Tablet Pc Kılıfı,280,Bilgisayar > Tablet > Tablet Pc Aksesuarları > Kılıflar
784,1230,"http://www.istanbulbilisim.com.tr/canon-i-sensys-mf6140dn-cok-fonksiyonlu-lazer-yazici-fiyati,112894.html",Canon i-SENSYS MF6140DN Çok Fonksiyonlu Lazer Yazıcı,18,Lazer Yazıcı > CANON
785,484,http://www.hizlial.com/samsung-250gb-850-evo-25-sata-30-ssd-disk-mz-75e250bw/10576509,"Samsung 250GB 850 Evo 2,5"" Sata 3.0 Ssd Disk (MZ-75E250BW)",69,Bilgisayar > Veri Depolama
786,23,http://www.webdenal.com/targus-thd45503_714600.html,Thd45503 Unıversal7-8 Inch Tablet Folıo Kılıf-kırmızı,2,Bilgisayar Ürünleri > Aksesuarlar > Tablet Aksesuar > Tablet Kılıf
787,1279,http://www.ereyon.com.tr/urun/nikon-d3200-dslr.aspx,Nikon D3200 18-55mm VR II Dijital SLR Fotoğraf Makinesi,149,Foto & Kamera > Dijital SLR Fotoğraf Makineleri
